link,date,topic,title,text
https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/sonam-kapoor-gives-best-wishes-to-her-soulmate-rhea-kapoor-on-her-birthday/articleshow/74494988.cms,"5 Mar 2020, 17:51",bollywood,Sonam Kapoor gives best wishes to her 'soulmate' Rhea Kapoor on her birthday,"Sonam Kapoor's sister and stylist Rhea Kapoor has turned a year older today. After wishing Rhea by sharing some lovely throwback pics last night, today Sonam has taken to her Instagram to pen down a sweet note.The fashionista again shared a couple of pics with the birthday girl and wrote, ""Happy birthday to my soulmate, best friend and sister. You are the backbone of my life and I miss you so so much.. love you Rhee bee. The life of the party, the smartest girl in a room full of nerds, the sexiest woman at any given time, the best cook in a room full of chefs and the most stylish in a room full of fashionistas. You’re simply the best, actually superhuman. Love you @rheakapoor you make everyone better around you!""Sharing another sweet video Sonam mentioned, ""From sharing our toys, to sharing secrets, you've been my best friend and my confidante. Not only are you my anchor but you also inspire me and everyone around you in so many different ways every single day! Happy birthday to the most strong, caring, powerful and honest person I know! Love you long time @rheakapoor !""Last night Sonam had shared a bunch of pictures, from calling Rhea the ‘party starter’ to tagging her as ‘the most stylish’. In most of the pictures, Sonam has mentioned again and again that she misses her very much.Meanwhile, on the work front, Sonam was last seen in ‘The Zoya Factor’ co-starring Dulquer Salmaan . The movie received mixed reviews from the audience and critics alike. The actress is yet to announce her next."
https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/sara-ali-khan-i-dont-look-at-myself-as-a-star/articleshow/74494710.cms,"5 Mar 2020, 18:17",bollywood,Sara Ali Khan: I don't look at myself as a star,"Actress Sara Ali Khan doesn't think she grew up in a family of stars, and said she doesn't considers herself as a star.""My parents are actors, but I don't think I have been grown up in the family of stars. Father, for instance, has always been very particular about education and my mother is the flag bearer of humility. She so believes putting your head down and letting your work speak for yourself,"" Sara said.""I never had much exposure to Bollywood. I don't really think I come from a family of stars. I don't look at myself as a star,"" added the daughter of actors Saif Ali Khan and Amrita Singh Looking back at her growing up years, she said: ""I was a mischievous student in school who played pranks on everyone. One of the pranks I remember was dropping glue on the fan blades which spilled all over the class when switched on. I almost got suspended for this because my principal kept asking why I did this, and I had no answer to it.""Asked about her equation with wife of Saif and actress Kareena Kapoor, Sara replied: ""I admire Kareena Kapoor and her work. She's a professional who always gives preference to work. Her style of working is something I would want to imbibe from her."""
https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/anushka-shara-and-taapsee-pannu-cheer-for-women-in-blue-as-they-enter-t20-world-cup-final/articleshow/74494510.cms,"5 Mar 2020, 23:55",bollywood,Anushka Sharma and Taapsee Pannu cheer for women in blue as they enter T20 World Cup final,"Rain played spoilsport when we all wanted to witness a great match and see our girls in blue qualify to the finals… https://t.co/xdSpuqWasf — Anushka Sharma (@AnushkaSharma) 1583387231000

Indian women's cricket team booked their place in the finals at the maiden T20 World Cup after their semis match was washed out because of the rains. Rooting for the women in blue, Anshka Sharma shared on Twitter , “Rain played spoilsport when we all wanted to witness a great match and see our girls in blue qualify to the finals ! But nonetheless , we will take this with both hands as well. cannot wait for the 8th of March.” Taapsee Pannu cheered for them and wrote, “What!!!!!! Yay!!!!! Would’ve loved to see our girls fight it out n emerge victorious but now looking forward to a crackling final soon.”Interestingly, both the actresses have cricket based films in their kitty. Anushka will be essaying Indian female cricketer Jhulan Goswami in her next which is reportedly titled ‘Chakdah Express’. The sports drama will be directed by Prosit Roy, who had previously helmed Anushka starrer ‘Pari’. The actress had reportedly shot for a teaser of the film too, however she is yet to make an official announcement of the same.On the other hand Taapsee Pannu shared the poster of her film ‘Shabaash Mithu’ in January, wherein she essays the role of Indian women's cricket captain Mithali Raj . The biopic is helmed by Rahul Dholakia. The film is slated for release in February 2021."
https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/salman-khan-to-produce-three-part-franchise-inspired-by-indiana-jones-series-find-out/articleshow/74494239.cms,"5 Mar 2020, 17:08",bollywood,Salman Khan to produce three-part franchise inspired by Indiana Jones series? Find out,"Exclusive! Eating healthy, working out in my balcony, reading books is my way of coping with the lock down, says Babbal Rai on self quarantine"
https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/kriti-sanon-wraps-up-mimi/articleshow/74494062.cms,"6 Mar 2020, 10:36",bollywood,Kriti Sanon wraps up 'Mimi',"Actress Kriti Sanon has finished shooting for ' Mimi ', the upcoming heroine-centric film where she essays a surrogate mother.Kriti on Thursday took to Instagram and posted a lenghty note, thanking the crew and cast for making a 'beautiful film'.""#Mimi has been such an experience!! The most satisfying schedule ever with a super passionate and hardworking cast and crew!! It's such a lovely feeling when everyone just wants to put in their best effort to make a beautiful film! #Mimi this one's too close to my heart,"" she wrote.'Mimi' marks the return of director Laxman Utekar , who made his Bollywood directorial debut last year with the Kartik Aaryan-Kriti Sanon hit 'Luka Chuppi'. Shot mainly in Jaipur, 'Mimi' also features Pankaj Tripathi, Sai Tamhankar Manoj Pahwa and Supriya Pathak . The film is a remake of Samroudhhi Porey's National Award-winning Marathi film 'Mala Aai Vhhaychy!'(2011).After 'Mimi', Utekar is scheduled to reunite with Kriti and Kartik for 'Luka Chuppi 2'."
https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/case-filed-against-javed-akhtar-in-bihar-court-for-his-remarks-on-delhi-riots/articleshow/74493917.cms,"5 Mar 2020, 23:36",bollywood,Case filed against Javed Akhtar in Bihar court for his remarks on Delhi riots,"A complaint has been filed before a court here against lyricist Javed Akhtar over his remarks on the FIRs being registered against expelled AAP councillor Tahir Hussain in the wake of Delhi riots. The complaint was lodged on Wednesday by Amit Kumar , a local advocate, before the court of Chief Judicial Magistrate Thakur Aman Kumar On the basis of a newspaper report, the complainant has alleged that Akhtar's remarks were seditious and promoted religious hatred.The media report was based on Akhtar's tweet of February 27 that ""So many killed, so many injured, so many houses burned, so many shops looted so many people turned destitute but police has sealed only one house and looking for his owner. Incidentally, his name is Tahir. Hats off to the consistency of the Delhi police.""The violence in northeast Delhi claimed at least 42 lives and left over 200 injured. The former Rajya Sabha member was heavily trolled for the tweet.In a subsequent tweet, Akhtar who asserted that he is a non-believer and a rationalist, had clarified that he was not asking ""why Tahir but why ONLY Tahir and not even an FIR against those who have openly threatened violence in the presence of the police"".The matter is likely to come up for hearing on March 25."
https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/have-you-seen-this-bts-video-of-kriti-sanon-sporting-a-baby-bump-on-the-sets-of-mimi/articleshow/74493658.cms,"5 Mar 2020, 16:37",bollywood,Have you seen THIS BTS video of Kriti Sanon sporting a baby bump on the sets of ‘Mimi’?,"Exclusive! Eating healthy, working out in my balcony, reading books is my way of coping with the lock down, says Babbal Rai on self quarantine"
https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/deepika-padukone-to-shah-rukh-khan-bollywood-celebs-you-didnt-know-have-doll-replicas/photostory/74493219.cms,"5 Mar 2020, 16:17",bollywood,Deepika Padukone to Shah Rukh Khan: Bollywood celebs you didn’t know have doll replicas,"There is nothing more flattering for a movie star than to be immortalized and transformed into dolls. Whether a work of a die-hard fan or a marketing strategy to rake in some extra bucks, we take a look at stars from Deepika Padukone to Taimur Ali Khan and Shah Rukh Khan, among others who their doll replicas.



Take a look at these pictures and see if you are as big of a fan to get your hands on these replicas."
https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/kiara-advani-my-roles-have-been-different-from-each-other/articleshow/74492763.cms,"5 Mar 2020, 15:58",bollywood,Kiara Advani: My roles have been different from each other,"Actress Kiara Advani 's photograph on Dabboo Ratnani 's 2020 celebrity calendar took the internet by storm just a few days ago. However, the photograph invited its share of controversy, with charges of plagiarism being leveled against the concept. Soon after, memes took over internet mocking the photographer as well as the actress.Kiara of course insists that memes don't affect her, and claims she considers them to be a form of flattery! The actress in fact revealed that she has also shared some of the memes!""It is so funny and so flattering. I had even posted some of the memes that went viral. They were really funny. It's okay. I think it's just a form of flattery,"" Kiara told media agency.On the work front, Kiara has a busy year ahead.""My characters in 'Kabir Singh'and ' Good Newwz ' have all been very different from the other. Let's hope people like this as much as they loved me in those roles as well,"" she added.Do online platforms provide a better opportunity for actors who tend to get typecast in Bollywood? ""I think today the lines are blurring. I remember after watching 'Sanju', I liked Vicky's (Kaushal) character as much as I liked the character of Sanju. The role which you are playing should excite you as an actor. Even the platforms are blurring. A mainstream actor like me is also doing a feature film on such a platform. I think that's a great thing. A change is happening,"" Kiara replied."
https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/photo-features/bollywood-celebs-spotted-around-town/photos-kareena-kapoor-khan-amps-up-the-style-quotient-in-comfy-cool-casuals/photostory/74492657.cms?,"5 Mar 2020, 15:51",bollywood,​PHOTOS: Kareena Kapoor Khan amps up the style quotient in comfy cool casuals,"Kareena Kapoor Khan needs no introduction when it comes to style and fashion. She always keeps up glam quotient whenever she steps out of her house. The diva can pull off any style of dressing with much ease and elegance.



A while ago the actress was spotted in the city dressed in a stunning black on denim look. Bebo was sporting a black spaghetti strap top which she paired with baggy denim and black pointed toe sheer heels. Her wavy open tresses rounded off her look.

Meanwhile, on the work front, she is currently gearing up for her upcoming film 'Angrezi Medium' which is slated to hit the theatres on March 13, 2020. The film features Irrfan Khan and Radhika Madan in lead roles."
https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/guneet-monga-we-women-fix-each-others-crown-we-dont-compete/articleshow/74492489.cms,"5 Mar 2020, 15:44",bollywood,"Guneet Monga: We women fix each-other's crown, we don't compete","Whether her recent collaboration with female film directors as Tahira Kashyap Khurrana, Smrutika Panigrahi and Vijayeta Kumar, or picking up a tabooed subject like menstruation, Oscar-winning producer Guneet Monga is constantly conveying her belief on how the female workforce can bring about change in the portrayal of women within the entertainment space.Film production was predominantly ruled by male, but Monga feels change is coming because of more and more women are joining the workforce behind the camera.""I would like to mention that we women are not competition to each other. We fix each other's crowns, so when we come together to tell stories, the representation of women on screen changes automatically,"" Monga told media agency.The role of women has changed in society, she reminds. ""Gone are the days where women were told that the duty of a woman is to handle domestic chaos and that she cannot handle finance or the hardcore professional world. As a film producer I feel responsible to not portraying women in a regressive manner because that is not the society we wish to live in. Rather, we rather intend to change the perspective. We need to change the lens through which women were seen so far. Of course, the involvement of more women in the workforce adds to that,"" she said.Citing the example of her recent collaboration 'Zindagi In Shorts', Guneet said: ""I am very proud of the fact that in the anthology 'Zindagi In Shorts' that I have produced, I have worked with three female director Tahira Kashyap Khurrana, Smrutika Panigrahi and Vijayeta Kumar. I am working with another female director Sudha Kongara for my Tamil film production 'Soorarai Pottru'.""'Soorarai Pottru' features Suriya, Aparna Balamurali Jackie Shroff , Mohan Babu and Paresh Rawal among others.Sharing insight of 'Soorarai Pottru', she said: ""It is a very important story of a farmer who made India's first-ever low-cost airline for common people to fly. It is an inspiring story and it required a different level of conviction and care to bring life to the narrative. Sudha has done a good job.""The film is scheduled to release on April 20."
https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/indian-film-tryst-with-destiny-to-have-world-premiere-at-tribeca/articleshow/74492359.cms,"5 Mar 2020, 15:39",bollywood,Indian film 'Tryst With Destiny' to have world premiere at Tribeca,"Indian filmmaker Prashant Nair 's anthology feature 'Tryst With Destiny' will have its world premiere at the upcoming edition of the prestigious Tribeca Film Festival in New York. It is the only Indian film to be screened there.Set in contemporary India, the Indo-French co-production tells a tel of three sets of characters from disparate backgrounds as they struggle for control of their fates. The film features Viineet Kumar , Palomi Ghosh, Jaideep Ahlawat , Kani Kusruti, Ashish Vidyarthi and Suhasini Maniratnam.""We're honoured and thrilled to be premiering our film at Tribeca, home to so many artists that have inspired us along the way. 'Tryst With Destiny' is a deeply personal film that came about as a reaction to the worrying times we live in,"" director Nair expressed his happiness.Tribeca Film Festival was founded by Hollywood legend Robert De Niro . The 2020 edition of the festival will take place in April.'Tryst With Destiny' is backed by is an independent Indian film production company.""We are so thrilled that 'Tryst With Destiny' is having its world premiere at The Tribeca Film Festival. This week is full of great news for all of us at Drishyam Films with Kaamyaab's upcoming release, and now our next film Tryst with Destiny is embarking on what will hopefully be another great journey,"" producer Manish Mundra said."
https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/sanjay-mishra-excited-about-lead-role-in-kaamyaab/articleshow/74492088.cms,"5 Mar 2020, 17:58",bollywood,Sanjay Mishra excited about lead role in 'Kaamyaab',"Actor Sanjay Mishra , whose supporting acts have often been counted among highlights of the films he works in, finally gets to play the lead role in the upcoming film 'Kaamyaab'. Mishra said he is happy that the film is being critically appreciated.""I'm getting appreciation from every corner. It is like climbing the steps of a ladder. Now, I feel I have reached a prominent position in my career. Earlier, people could have pushed me off the ladder but abhi maine khamba pakad liya hai (now I am firmly holding on to a poll), boss! People have liked the trailer of the film and the media has given a standing ovation to the film. That's not regular scene for me so, it feels really nice,"" said Mishra, at the film's premiere, which he attended with the film's director Hardik Mehta on Wednesday in Mumbai.'Kaamyaab' tells the story of an aging Bollywood sidekick who decides to make a comeback when he realizes his filmography is one short of 500 films.Talking about Mishra's performance, director Hardik Mehta said: ""Sanjay sir has played many T-20 matches (supporting roles), but in this film he has played a Test match (lead role). I think he has played really well. You will think of Sir Don Bradman while watching him, so let's see how the audience responds to the film. I am thankful to critics and other people who have appreciated the film. I want people who are in love with Hindi cinema to come and watch the film.""At the premiere of the film, the film's superstar producer Shah Rukh Khan made a grand entry amidst huge cheering. Khan was in good spirit as he gave a tight hug to film's cast comprising Sanjay Mishra, Deepak Dobriyal and Isha Talwar , and exchanged words with them and then happily posed for photographs.Also spotted at the screening were Rajkummar Rao , Manav Kaul, Viineet Kumar Singh, Chitrangda Singh, Elli AvrRam, Rajat Kapoor , Anjana Sukhani, Seema Pahwa, Avtar Gill, Bhuvan Bam and Mithila Palkar.'Kaamyaab' is scheduled to release on March 6."
https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/neena-gupta-i-still-have-a-fear-of-being-out-of-work/articleshow/74492025.cms,"5 Mar 2020, 15:17",bollywood,Neena Gupta: I still have a fear of being out of work,"Veteran actress Neena Gupta has been a part of Indian cinema for over four decades. From her debut film 'Adharshila' in 1982 to bagging the National Award for ' Woh Chokri ' in 1994, to becoming household name as actor and director with the TV series in the late nineties, she has always entertained the audience.Neena, who has often made heads turn with her irreverent lifestyle, shocked everyone in 2017 when she took to social media and confessed openly that she was out of work. A comeback for the talented actress happened soon, with 'Veere Di Wedding' and 'Badhaai Ho'. SInce then, she has had a busy second innings.""'Badhaai Ho' is a classic film. People can watch it 10 times. I feel fortunate to be part of that film. It changed my life a lot. The film became a hit. Too many people watched it and liked my performance. If it was not a hit then I would not have got the chance to sit here and give interviews! All this change happened because the movie became a hit,"" Neena told media agency.Asked if she still has the fear of being out of work, the 60-year-old artiste laughed. ""Acting is a profession where you are always thinking if you'll get work in the future or not. This is a strange profession. Today you have loads of work but tomorrow you might be sitting idle. Sometimes, you feel lost. So, yes I still have that fear of being out of work. But it does not mean I will stop working. I believe in working hard and moving ahead,"" she said.Neena Gupta's latest release is ' Shubh Mangal Zyada Saavdhan ', a gay rom-com where she plays the mother of one of the male protagonists. She paired with her 'Badhai Ho' co-star Gajraj Rao in the film."
https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/throwbackthursday-preity-zinta-shares-a-goofy-bts-picture-from-the-sets-of-kabhi-alvida-naa-kehna/articleshow/74491343.cms,"5 Mar 2020, 18:04",bollywood,#ThrowbackThursday: Preity Zinta shares a goofy BTS picture from the sets of 'Kabhi Alvida Naa Kehna'​,"Look what I found Can you guess what @karanjohar is saying to me & @iamsrk ? #throwbackthursday #ting https://t.co/wqoDRxuw1c — Preity G Zinta (@realpreityzinta) 1583388103000

Although Preity Zinta is away from the showbiz she certainly knows how to stay connected with her fans. The actress often keeps treating her followers by sharing amazing pictures and videos on social media. Recently also she took to her Twitter handle to share a hilarious BTS picture from the sets of 'Kabhi Alvida Naa Kehna'.In the picture, we can see Preity, Shah Rukh Khan and director Karan johar making goofy faces. While sharing the pic, the actress wrote alongside, ""Look what I found Can you guess what @karanjohar is saying to me & @iamsrk #ting ""Preity is seen dressed in a night robe and her hairs are rolled up in curlers while KJo is seen in an orange tee while SRK was seen wearing formals behind in the snap.Helmed by Karan Johar, 'Kabhi Alvida Naa Kehna' was based on the subject of extramarital affairs. It featured Shah Rukh Khan, Preity Zinta, Rani Mukerji, Abhishek Bachchan and Amitabh Bachchan in quintessential roles."
https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/baaghi-3-5-reasons-why-tiger-shroffs-action-entertainer-is-a-must-watch/photostory/74491420.cms,"5 Mar 2020, 15:10",bollywood,Baaghi 3 Movie Review: FIVE reasons why Tiger Shroff’s action entertainer is a must watch,"Tiger Shroff and Shraddha Kapoor starrer ‘Baaghi 3’ is set to hit the screens tomorrow. The action packed trailer and entertaining songs have already created massive buzz about the film. From picturesque locales of Serbia to chase scenes in Jaipur and a good dose of emotional sequences – ‘Baaghi 3’ is a complete package of entertainment. As it hits the screens this Friday, here’s taking a look at five reasons why you must book your tickets for ‘Baaghi 3’ right away!"
https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/karan-tacker-khan-has-inherent-superstar-quality/articleshow/74491206.cms,"5 Mar 2020, 15:18",bollywood,Karan Tacker: Khan has inherent superstar quality,"Actor Karan Tacker , who recently featured alongside Salman Khan in a beverage advertisement, is completely in awe of the Bollywood superstar.""It was fantastic working with Salman Khan. It has always been a dream to share screen space with him. He's so cool to work with and he has this massive inherent superstar quality about him but he doesn't let you realize it at all.""He is such a humble guy. He was nice enough to hang around, take pictures with everyone and I love how he just chills outside his van and is oblivious of his own stardom,"" Karan said.Karan is currently gearing for the launch of his web show.Salman Khan was last seen in ' Dabangg 3' on the Bollywood screen. He is gearing up for the release of the cop action drama 'Radhe' on Eid this year. The film also features Disha Patani, Randeep Hooda and Jackie Shroff, and is directed by Prabhu Deva , who also made last year's 'Dabangg 3'.Unconfirmed reports have associated Salman with upcoming sequels of 'Kick' and the 'Tiger series', though there has been no official announcement on the same."
https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/sunit-morajee-gets-set-to-tickle-the-funny-bone-in-baaghi-3/articleshow/74490878.cms,"5 Mar 2020, 14:23",bollywood,Sunit Morajee gets set to tickle the funny bone in Baaghi 3,"Exclusive! Eating healthy, working out in my balcony, reading books is my way of coping with the lock down, says Babbal Rai on self quarantine"
https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/anil-kapoor-writes-a-sweet-note-for-daughter-rhea-kapoor-on-her-birthday/articleshow/74490789.cms,"5 Mar 2020, 14:01",bollywood,Anil Kapoor writes a sweet note for daughter Rhea Kapoor on her birthday,"Sonam Kapoor's sister and stylist Rhea Kapoor is celebrating her 33rd birthday today. Since last night, her near and dear ones are taking to their social media profiles to wish Rhea. After Sonam Kapoor and Anand Ahuja , now Anil Kapoor has taken to Instagram to give her best wishes.Anil shared a stunning photo of his darling daughter and wrote, ""Happy Birthday to my daughter, my favourite sparring partner & bud @rheakapoor! You inspire me every day to follow my instincts and trust good intentions as unapologetically as you do. I could go on about all your virtues that make me burst with pride, but suffice it to say that as times goes by, it's becoming increasingly clear that you're the boss of all bosses! I love you & I'll always be your biggest cheerleader as you conquer the world!""Earlier, Sonam Kapoor had also wished her sister with a whole lot of throwback memories. From calling her the ‘party starter’ to tagging her as ‘the most stylish’ – Sonam’s bunch of pictures included several endearing memories.Meanwhile, on the professional front, Rhea Kapoor who was ones of the producers of ' Veere Di Wedding ' is busy with her fashion business while Anil Kapoor received a lot of appreciation for his stint in the last outing 'Malang'"
https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/photos-sara-ali-khan-wishes-brother-ibrahim-ali-khan-on-his-birthday-with-a-heartfelt-post/articleshow/74490519.cms,"5 Mar 2020, 20:55",bollywood,Photos: Sara Ali Khan wishes brother Ibrahim Ali Khan on his birthday with a heartfelt post,"Exclusive! Eating healthy, working out in my balcony, reading books is my way of coping with the lock down, says Babbal Rai on self quarantine"
https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/rhea-kapoors-rumoured-boyfriend-karan-boolani-showers-her-with-love-on-her-birthday/articleshow/74490528.cms,"5 Mar 2020, 13:47",bollywood,Rhea Kapoor’s rumoured boyfriend Karan Boolani showers her with love on her birthday,"Exclusive! Eating healthy, working out in my balcony, reading books is my way of coping with the lock down, says Babbal Rai on self quarantine"
https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/janhvi-kapoor-opens-up-about-being-compared-to-her-mother-says-people-still-look-for-sridevi-in-her/articleshow/74490375.cms,"5 Mar 2020, 13:38",bollywood,"Janhvi Kapoor opens up about being compared to her mother, says people still look for Sridevi in her","Even since Boney Kapoor and Sridevi ’s daughter Janhvi Kapoor has made her big Bollywood debut, she has been the subject of constant comparison with her mother. Although she loves her late mother dearly, Janhvi does not seem to be enjoying that very much. She recently opened up about the same in an interview with a news portal. Speaking about the same, she reportedly said that she thinks people need to accept that she is a different person from her mother. While she feels there is a section of society which has been able to do that, all thanks to her debut film, ‘ Dhadak ’, but there are people who couldn’t make that differentiation and they still look for Sridevi in her.The young actress also added that maybe after more of her work comes out, people will understand that she is a different type of actor and will make different choices.Janhvi was also asked if she would like to star in any of the remakes any of her mother’s films. According to her, no one can recreate the magic of her movies. She is also of the opinion that when something has been done so well, it is not right to try to attempt to do it again.Janhvi made her big Bollywood debut with ‘Dhadak’ co-starring Ishaan Khatter. She currently has her hands full with some very interesting projects which include, ‘ Gunjan Saxena : The Kargil Girl’, ‘ Dostana 2 ’ co-starring Kartik Aaryan and Lakshya. She will also be sharing screen space with Rajkummar Rao in horror-comedy ‘Roohi Afzana’.Apart from these, Jahnvi is also part of Karan Johar’s magnum opus, ‘Takht’. The period drama stars an ensemble starcast which include, Ranveer Singh, Vicky Kaushal, Alia Bhatt, Kareena Kapoor Khan, Bhumi Pednekar and Anil Kapoor."
https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/pavail-gulati-thappad-teaches-not-to-hurt-dignity-of-another-person/articleshow/74490267.cms,"5 Mar 2020, 14:26",bollywood,Pavail Gulati: 'Thappad' teaches not to hurt dignity of another person,"His recent performances in Anubhav Sinhas 'Thappad', the anthology film 'Ghost Stories', and the web series among others have garnered praise, and budding actor Pavail Gulati feels waiting for the right opportunity without being bitter about struggle has proved to be the right way for him.""I think one of the toughest things in an actor's life is to wait for the opportunity that he has dreamed of I am one of those people who never want to sit idle and crib over the fact that I am not getting acting assignments. So just after finishing my graduation from International film and media institution, I started working on production, assisting, and editing among other things. I think as long as your mind is engaged; you do not get into that negative zone, and stay hopeful,"" Pavail told media agency.The actor, who worked with Amitabh Bachchan in the TV show in 2014, feels fortunate to have acted for filmmakers as Zoya Akhtar, Anubhav Sinha Ekta Kapoor , and Anurag Kashyap among others.""It is a dream for any actor to get a call from filmmakers whom he has admired forever. I think in my journey so far, I have manifested everything well, because I only looked at the opportunity most of the time rather than the length of my role,"" said Pavail, who went through extensive theater training under the mentorship of an icon like Naseruddin Shah before entering Bollywood.In 'Thappad', he plays the husband of the female protagonist Amrita, played by Taapsee Pannu . What was the best takeaway from the film for him? ""I think the biggest lesson that I have learnt through the process of filming 'Thappad' is, not hurting the dignity of the other person in a relationship, and that means in any relationship be it with parents, childhood friends, girlfriend or people who genuinely care,"" replied Pavail.""Earlier I used to miss out on my mother's call when I was busy. It is a common thing that we all do, thinking, 'mummy hi to hai, baad mein baat kar loonga (it's only mummy, I will speak to her later)'. It is true that at times when we are dealing with a tough situation, answering 'kya kar rahe ho beta (what's up son)' might just irritate. But now I think from their point of view. For my Ma, at times she just wants to hear my voice, and not taking her call conveys that she is not important in my life. It is important not to take our loved ones for granted,"" Pavail signed off."
https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/salman-khans-radhe-shoot-in-thailand-cancelled-due-to-coronavirus-outbreak/articleshow/74490235.cms,"5 Mar 2020, 13:30",bollywood,Salman Khan’s ‘Radhe’ shoot in Thailand cancelled due to Coronavirus outbreak?,"Exclusive! Eating healthy, working out in my balcony, reading books is my way of coping with the lock down, says Babbal Rai on self quarantine"
https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/vijay-varma-my-role-in-baaghi-3-will-surprise-viewers/articleshow/74490100.cms,"5 Mar 2020, 13:31",bollywood,Vijay Varma: My role in 'Baaghi 3' will surprise viewers,"Actor Vijay Varma , who rose to fame with ' Gully Boy ' last year, claims his multilayered character in his upcoming film 'Baaghi 3' will leave the audience surprised.Opening up on his character in the film starring Tiger Shroff and Shraddha Kapoor , Varma said: ""My character is shown as the one who helps Tiger Shroff to reunite with his brother. He's a very interesting character, with various layers that would leave the audience surprised.""""I am thrilled to be a part of this popular franchise and working with such talented people. With 'Baaghi 3', I have tried my hands at something new, and fans have never really seen me doing such a role. I'm quite confident about my part because it is really crucial in the film,"" added the actor.Varma further revealed that he had to undergo workshops in order to perfect his body language for the role.""The process to get into the skin of my character was different than usual since the character is in a different space. Once again it's something I haven't attempted before. Since my character is a multilayered one, to get into the skin I attended workshops to get the body language and diction correct. The reading session helped to improvise for the role,"" Varma said.Asked if we will see him packing some punches, 'Baaghi 3' being an action film, the actor replied: 'Not really!' He added: ""But my character has its own beauty and uniqueness to it, which will leave the viewers fully entertained. He adds to the madness and leaves you liking him much more at the end of the movie.""Directed by Ahmed Khan , 'Baaghi 3' is scheduled to hit the theatres on March 6."
https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/photo-features/movies-to-look-forward-to/baaghi-3-ahead-of-the-films-release-tiger-shroff-unveils-a-new-intriguing-poster/photostory/74489990.cms,"5 Mar 2020, 13:19",bollywood,"'Baaghi 3': Ahead of the film's release, Tiger Shroff unveils a new intriguing poster","Tiger Shroff and Shraddha Kapoor are gearing up for the release of 'Baaghi 3'. Helmed by Ahmed Khan, this movie reunites Tiger and Shraddha after the first film. The film is all set to hit the theatres this week and the makers are leaving no stones unturned to promote the film on various platforms.

Now, the makers have dropped a new poster that features the entire cast of 'Baaghi 3'. It inculdes Tiger Shroff, Shraddha Kapoor, Vijay Varma, Riteish Deshmukh, Ankita Lokhande, Vijay Varma and Jaideep Ahlawat. The post was captioned as, ''Action like never before

Catch the explosive #Baaghi3 in cinemas tomorrow. Book your tickets now. Link in story #SajidNadiadwala @shraddhakapoor @riteishd @khan_ahmedasas @wardakhannadiadwala @lokhandeankita @itsvijayvarma @jaideepahlawat @santha_dop @foxstarhindi @nadiadwalagrandson''.

The trio of Tiger Shroff, director Ahmed Khan and producer Sajid Nadiadwala are collaborating for the third time on the recently-announced 'Heropanti 2'.

Talking about 'Baaghi 3', it is the story of two brothers Riteish Deshmukh and Tiger. Riteish plays the character of a timid police officer. When he gets kidnapped in Syria, the 'Student of the Year 2' actor comes to his rescue."
